MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2,y_pred,y_proba,TARGET
19.0,100000.0,300000.0,1.0,26.0,0.0,2,0.3333333333333333,1748,2009,3,20,52234.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3987743936619444,1
17.0,100182.92,1044996.0,1.0,35.0,2.0,0,0.0958691899299136,1097,2010,12,31,70350.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,1,0.5952900282990184,0
27.0,400000.0,350004.0,1.0,68.0,0.0,0,1.1428440817819223,1372,2010,3,31,136680.0,0.27973944,0.539785,0.28578463,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4095047538526152,0
57.0,100000.8,150000.0,1.0,26.0,0.0,1,0.666672,2135,2008,2,27,52208.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4350687927341335,0
12.0,120000.96,474996.0,1.0,41.0,1.0,1,0.2526357274587575,1644,2009,7,2,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.41797922271513976,1
81.0,100166.88,300000.0,1.0,55.0,0.0,3,0.3338896,308,2013,2,27,110715.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.13278015959361514,0
12.0,441249.0,499992.0,2.0,37.0,0.0,0,0.8825121201939231,642,2012,3,30,74444.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.796348500124781,1
32.0,200000.03,549996.0,6.0,41.0,0.0,2,0.3636390628295478,344,2013,1,22,82533.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.011974218511993701,0
22.0,100000.42,549996.0,6.0,75.0,0.0,1,0.1818202677837657,370,2012,12,27,150900.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.02669114243946532,0
50.0,300000.0,1500000.0,1.0,35.0,1.0,0,0.2,2102,2008,3,31,70280.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.2532028153410746,0
67.0,100000.0,300000.0,1.0,21.0,0.0,3,0.3333333333333333,1372,2010,3,31,42210.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.32405700063918685,1
45.0,130833.0,429996.0,1.0,50.0,2.0,3,0.3042656210755449,1219,2010,8,31,100500.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.339297506128341,1
27.0,171998.95,999996.0,1.0,59.0,3.0,2,0.171999637998552,62,2013,10,31,118767.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.002730400681218027,0
27.0,300002.4,699996.0,1.0,27.0,0.0,1,0.4285773061560352,1464,2009,12,29,54243.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.44126092636694847,1
31.0,120000.0,200004.0,1.0,64.0,1.0,3,0.5999880002399952,1265,2010,7,16,128640.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.29097725738093555,1
17.0,100000.0,1299996.0,1.0,43.0,3.0,1,0.0769233136101957,1462,2009,12,31,86387.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.26667375318593023,0
17.0,100000.0,549996.0,1.0,52.0,1.0,1,0.1818195041418483,1646,2009,6,30,104468.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29662759228461943,0
22.0,100000.0,399996.0,1.0,25.0,0.0,0,0.2500025000250002,1049,2011,2,17,50275.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6100581796814476,1
27.0,200000.0,399996.0,1.0,33.0,1.0,1,0.5000050000500005,1223,2010,8,27,66330.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.40955340223184367,0
55.0,250000.0,300000.0,1.0,40.0,3.0,1,0.8333333333333334,1204,2010,9,15,80400.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.558695074970692,1
12.0,250000.0,1800000.0,1.0,33.0,1.0,1,0.1388888888888889,855,2011,8,30,66363.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4815154439400328,0
12.0,180001.44,699996.0,2.0,42.0,0.0,0,0.2571463836936211,307,2013,2,28,84546.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.6097900079598364,1
66.0,127445.25,500004.0,1.0,39.0,0.0,2,0.2548884608923129,1069,2011,1,28,78429.0,0.9988347,-1.1609448,-0.628458,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5062030005062286,0
12.0,100000.8,720000.0,2.0,45.0,3.0,1,0.13889,520,2012,7,30,90540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.578298171228664,1
12.0,150001.2,519996.0,1.0,43.0,1.0,0,0.2884660651235779,733,2011,12,30,86473.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.6733322254060128,1
17.0,100000.8,279996.0,1.0,30.0,0.0,0,0.3571508164402349,1871,2008,11,17,60240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5374834219742524,1
12.0,100000.0,1200000.0,1.0,48.0,3.0,1,0.0833333333333333,1737,2009,3,31,96432.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2363492103193689,0
12.0,100000.0,300000.0,1.0,20.0,0.0,1,0.3333333333333333,1223,2010,8,27,40200.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.35781492191906317,0
17.0,100000.0,450000.0,1.0,37.0,2.0,3,0.2222222222222222,1862,2008,11,26,74296.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3496383868985335,0
12.0,175000.0,1599996.0,2.0,70.0,0.0,1,0.1093752734381836,276,2013,3,31,140910.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.005170081518765729,0
12.0,100001.0,399996.0,1.0,52.0,0.0,1,0.2500050000500005,916,2011,6,30,104572.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5949953531913037,0
102.0,101173.73,4350000.0,1.0,37.0,0.0,1,0.0232583287356321,276,2013,3,31,74481.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.013865784416491965,0
82.0,100514.82,549996.0,1.0,53.0,0.0,1,0.1827555473130714,1043,2011,2,23,106583.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4527645618076798,0
27.0,100000.0,549996.0,6.0,75.0,0.0,3,0.1818195041418483,1342,2010,4,30,150750.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.36398861671954086,0
12.0,400000.0,349992.0,2.0,40.0,3.0,1,1.1428832659032206,680,2012,2,21,80480.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7967971039970618,1
35.0,100000.8,249996.0,1.0,49.0,2.0,0,0.4000096001536025,1828,2008,12,30,98392.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.39915269464029657,0
17.0,103090.0,549996.0,6.0,85.0,0.0,3,0.1874377268198314,236,2013,5,10,171105.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.022762202772145773,0
43.0,100000.0,180000.0,1.0,52.0,2.0,0,0.5555555555555556,1416,2010,2,15,104520.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.24856752133417678,1
17.0,100000.12,549996.0,6.0,63.0,0.0,3,0.1818197223252532,309,2013,2,26,126819.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.004969265422934315,0
17.0,190065.96,1099992.0,2.0,53.0,3.0,3,0.1727884930072218,93,2013,9,30,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.025101633475914497,0
27.0,100000.8,2400000.0,1.0,33.0,3.0,2,0.041667,1296,2010,6,15,66330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.1591450944992603,1
22.0,100000.0,309996.0,5.0,19.0,0.0,0,0.3225848075459038,154,2013,7,31,38247.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.023872869989268252,0
66.0,150000.0,499992.0,1.0,27.0,2.0,2,0.3000048000768012,1372,2010,3,31,54270.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.33274945310819676,0
22.0,100000.0,500004.0,1.0,37.0,2.0,2,0.1999984000127999,1416,2010,2,15,74370.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3290154860970451,0
22.0,100000.0,999996.0,1.0,39.0,3.0,0,0.1000004000016,1654,2009,6,22,78351.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29867679777394485,0
22.0,138847.08,2499996.0,1.0,40.0,0.0,1,0.0555389208622733,460,2012,9,28,80480.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.17228264349861344,0
48.0,107170.0,1599996.0,1.0,41.0,1.0,0,0.0669814174535436,1219,2010,8,31,82410.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.24547694660899172,0
59.0,120000.96,249996.0,1.0,24.0,2.0,1,0.4800115201843229,1708,2009,4,29,48216.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4200777054589439,0
12.0,120000.84,499992.0,1.0,49.0,0.0,0,0.2400055200883214,793,2011,10,31,98539.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.612152539469646,1
17.0,100000.0,300000.0,1.0,27.0,0.0,1,0.3333333333333333,2102,2008,3,31,54216.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.4961475989755985,1
32.0,147759.16,559992.0,2.0,72.0,0.0,2,0.2638594122773182,520,2012,7,30,144864.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.556375100146706,1
17.0,126000.0,1200000.0,1.0,39.0,2.0,1,0.105,1580,2009,9,4,78351.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2986225727037101,0
49.0,120000.0,300000.0,1.0,46.0,1.0,1,0.4,1286,2010,6,25,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.38243548210266637,0
43.0,100000.0,399996.0,1.0,51.0,3.0,0,0.2500025000250002,1287,2010,6,24,102510.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.28398339726346356,0
12.0,300000.0,3000000.0,1.0,33.0,1.0,2,0.1,946,2011,5,31,66363.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,1,0.5236838059716531,0
27.0,100000.0,300000.0,1.0,30.0,3.0,0,0.3333333333333333,1380,2010,3,23,60300.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33429395243047305,0
84.0,100514.7,549996.0,1.0,51.0,0.0,2,0.1827553291296663,1108,2010,12,20,102510.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.3798572548648812,1
17.0,102300.62,800004.0,1.0,38.0,2.0,2,0.1278751356243218,1659,2009,6,17,76342.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3197202504202396,0
17.0,101542.28,450000.0,1.0,46.0,0.0,3,0.2256495111111111,397,2012,11,30,92552.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094,0,0.10633272952169298,0
55.0,132000.34,499992.0,2.0,49.0,2.0,2,0.2640049040784653,733,2011,12,30,98539.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.293543324382627,1
12.0,100004.0,339996.0,1.0,62.0,1.0,0,0.2941328721514371,1059,2011,2,7,124682.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.38793593764140366,0
17.0,169974.79,349992.0,1.0,45.0,2.0,3,0.4856533577910352,261,2013,4,15,90585.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.001711831255028751,0
44.0,100000.0,249996.0,1.0,50.0,1.0,0,0.4000064001024016,1297,2010,6,14,100500.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.38252239132585397,0
17.0,112782.11,1399992.0,1.0,39.0,3.0,3,0.0805591103377733,93,2013,9,30,78507.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0016691130223638034,0
27.0,140000.0,270000.0,1.0,50.0,1.0,2,0.5185185185185185,1220,2010,8,30,100500.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3666222199585164,0
17.0,125456.16,999996.0,2.0,53.0,2.0,1,0.1254566618266473,296,2013,3,11,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.21793025945244351,0
17.0,101025.75,399996.0,2.0,41.0,3.0,3,0.2525669006690066,336,2013,1,30,82533.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.011937415932772083,0
12.0,400000.0,780000.0,2.0,35.0,1.0,1,0.5128205128205128,672,2012,2,29,70420.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7806379663847135,1
57.0,100002.99,499992.0,1.0,47.0,2.0,1,0.2000091801468823,54,2013,11,8,94611.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.021081957669309127,0
27.0,105000.0,399996.0,1.0,33.0,1.0,0,0.2625026250262502,1377,2010,3,26,66330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3289642007647503,0
27.0,140999.92,900000.0,1.0,46.0,0.0,2,0.1566665777777778,167,2013,7,18,92598.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.00525456620266938,0
27.0,214427.22,1500000.0,2.0,44.0,3.0,1,0.14295148,65,2013,10,28,88572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.04163340589127093,0
22.0,100000.44,450000.0,2.0,41.0,3.0,3,0.2222232,163,2013,7,22,82533.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094,0,0.15667371305028793,1
50.0,180000.0,200004.0,1.0,45.0,1.0,3,0.8999820003599928,1372,2010,3,31,90450.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.42232802529050095,1
12.0,199999.99,1399992.0,2.0,54.0,2.0,2,0.1428579520454402,642,2012,3,30,108648.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5735743526189568,1
17.0,119384.88,1500000.0,2.0,30.0,2.0,1,0.07958992,527,2012,7,23,60360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.3036339698563867,0
17.0,180000.0,420000.0,1.0,44.0,3.0,0,0.4285714285714285,1483,2009,12,10,88396.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.38610147461154476,1
27.0,100000.0,549996.0,1.0,36.0,1.0,0,0.1818195041418483,1321,2010,5,21,72360.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,1,0.6032345617608744,1
12.0,120000.0,3600000.0,1.0,28.0,1.0,0,0.0333333333333333,2487,2007,3,12,56196.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094,0,0.38104097415295174,1
20.0,500000.0,6000000.0,1.0,64.0,2.0,2,0.0833333333333333,1497,2009,11,26,128576.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.26756187220566546,0
12.0,100000.8,480000.0,1.0,26.0,0.0,0,0.208335,1827,2008,12,31,52208.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.48744378202049515,0
22.0,125000.0,1500000.0,5.0,46.0,2.0,0,0.0833333333333333,1650,2009,6,26,92414.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2903587993480267,1
12.0,500000.0,1200000.0,1.0,35.0,3.0,1,0.4166666666666667,1219,2010,8,31,70350.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4954529253194646,0
63.0,107018.64,999996.0,2.0,41.0,2.0,0,0.1070190680762723,41,2013,11,21,82533.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.058268409719213876,0
17.0,250000.6,1659996.0,1.0,30.0,3.0,2,0.1506031339834553,124,2013,8,30,60390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.00478811211418578,0
27.0,100000.0,300000.0,1.0,44.0,2.0,2,0.3333333333333333,1311,2010,5,31,88440.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33189333067566484,1
12.0,100000.41,649992.0,1.0,74.0,2.0,1,0.153848678137577,812,2011,10,12,148814.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5333369843352757,1
12.0,150000.0,120000.0,2.0,22.0,0.0,1,1.25,611,2012,4,30,44264.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6636611620835154,1
12.0,500000.0,4890444.0,2.0,44.0,2.0,2,0.1022402055927846,642,2012,3,30,88528.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.37186686489695836,1
17.0,100000.0,999996.0,1.0,36.0,1.0,0,0.1000004000016,1890,2008,10,29,72288.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2951052722890863,0
12.0,100000.0,549996.0,4.0,27.0,2.0,1,0.1818195041418483,337,2013,1,29,54351.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.03149670851308292,0
55.0,111111.0,1177992.0,1.0,39.0,3.0,0,0.0943223723081311,1251,2010,7,30,78390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2955193671501707,0
78.0,100000.29,219996.0,1.0,24.0,0.0,2,0.4545550373643157,1098,2010,12,30,48240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.3484269889653453,0
17.0,100514.2,799992.0,1.0,38.0,3.0,2,0.1256440064400644,1122,2010,12,6,76380.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5997166172126601,0
54.0,126792.65,999996.0,1.0,50.0,3.0,1,0.1267931571726286,1062,2011,2,4,100550.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5708331900030316,0
12.0,100000.0,500004.0,1.0,61.0,2.0,0,0.1999984000127999,1462,2009,12,31,122549.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.22658716285970928,0
17.0,100000.0,549996.0,1.0,49.0,0.0,1,0.1818195041418483,1463,2009,12,30,98441.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3593779096488626,1
27.0,359387.16,1200000.0,2.0,51.0,2.0,3,0.2994892999999999,285,2013,3,22,102663.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.07113314966445079,0
50.0,200000.0,2133996.0,1.0,44.0,3.0,3,0.0937208879491807,1251,2010,7,30,88440.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.28765628810021554,1
12.0,102000.72,549996.0,1.0,75.0,0.0,3,0.1854572033251151,1129,2010,11,29,150750.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5591470882430929,1
22.0,100000.0,799992.0,2.0,60.0,1.0,1,0.1250012500125001,307,2013,2,28,120780.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.02046722070170892,0
12.0,100100.0,600000.0,2.0,35.0,1.0,0,0.1668333333333333,397,2012,11,30,70420.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.1068855351499127,0
46.0,200000.0,99996.0,1.0,49.0,2.0,3,2.000080003200128,1393,2010,3,10,98490.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4414719512297855,0
12.0,200000.0,260004.0,1.0,25.0,0.0,2,0.7692189350933063,2114,2008,3,19,50200.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5388560269856595,1
